customer_id,customer_name,customer_email,customer_status,total_rentals,total_revenue,active_rental_days,unique_films_rented,film_revenue,store_id,total_rentals_per_store,total_store_revenue,rental_month,monthly_rentals,monthly_revenue
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,9,29.91,8,9,29.91,1,9,29.91,2005-07,9,29.91
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-08,2,9.98
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-05,1,8.99
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,5,18.95,4,5,18.95,2,5,18.95,2005-06,5,18.95
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,6,21.94,4,6,21.94,2,6,21.94,2005-07,6,21.94
498,"GENE SANBORN",GENE.SANBORN@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-08,1,0.99
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,4,12.96,3,4,12.96,1,4,12.96,2005-07,4,12.96
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,5,18.95,4,5,18.95,1,5,18.95,2005-08,5,18.95
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,3,9.97,3,3,9.97,2,3,9.97,2005-06,3,9.97
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,8,30.92,6,7,30.92,2,8,30.92,2005-07,8,30.92
499,"MARC OUTLAW",MARC.OUTLAW@sakilacustomer.org,Active,8,42.92,6,8,42.92,2,8,42.92,2005-08,8,42.92
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-05,2,9.98
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,4,18.96,3,4,18.96,1,4,18.96,2005-06,4,18.96
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,4,17.96,3,4,17.96,1,4,17.96,2005-07,4,17.96
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,4,11.96,4,4,11.96,1,4,11.96,2005-08,4,11.96
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-05,1,8.99
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-06,1,6.99
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,7,20.93,5,7,20.93,2,7,20.93,2005-07,7,20.93
500,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,Active,5,19.95,4,5,19.95,2,5,19.95,2005-08,5,19.95
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-05,1,1.99
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,2,13.98,1,2,13.98,1,2,13.98,2005-06,2,13.98
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,6,23.94,6,6,23.94,1,6,23.94,2005-07,6,23.94
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,3,15.97,3,3,15.97,1,3,15.97,2005-08,3,15.97
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-07,3,12.97
501,"RUBEN GEARY",RUBEN.GEARY@sakilacustomer.org,Active,5,19.95,4,5,19.95,2,5,19.95,2005-08,5,19.95
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,3,4.97,2,3,4.97,1,3,4.97,2005-05,3,4.97
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,2,8.98,2,2,8.98,1,2,8.98,2005-06,2,8.98
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,7,35.93,6,7,35.93,1,7,35.93,2005-07,7,35.93
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,6,29.94,5,6,29.94,1,6,29.94,2005-08,6,29.94
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,8,37.92,6,8,37.92,2,8,37.92,2005-07,8,37.92
502,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,Active,6,16.94,4,6,16.94,2,6,16.94,2005-08,6,16.94
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,2,4.98,2,2,4.98,1,2,4.98,2005-05,2,4.98
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-07,3,14.97
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,8,24.92,4,8,24.92,1,8,24.92,2005-08,8,24.92
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-05,2,10.98
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,7,26.93,6,7,26.93,2,7,26.93,2005-07,7,26.93
503,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,Active,7,23.93,5,7,23.93,2,7,23.93,2005-08,7,23.93
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-06,1,6.99
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,6,34.94,6,6,34.94,1,6,34.94,2005-07,6,34.94
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,6,20.94,5,6,20.94,1,6,20.94,2005-08,6,20.94
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-05,2,9.98
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,1,1.99,1,1,1.99,2,1,1.99,2005-06,1,1.99
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,5,22.95,4,5,22.95,2,5,22.95,2005-07,5,22.95
504,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,Active,6,29.94,4,6,29.94,2,6,29.94,2005-08,6,29.94
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,2,13.98,2,2,13.98,1,2,13.98,2005-06,2,13.98
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,4,26.96,3,4,26.96,1,4,26.96,2005-07,4,26.96
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,5,17.95,4,5,17.95,1,5,17.95,2005-08,5,17.95
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-06,2,10.98
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-07,2,6.98
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,3,9.97,3,3,9.97,2,3,9.97,2005-08,3,9.97
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2006-02,1,4.99
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,4,20.96,3,4,20.96,1,4,20.96,2005-05,4,20.96
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,2,7.98,2,2,7.98,1,2,7.98,2005-06,2,7.98
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,6,28.94,5,6,28.94,1,6,28.94,2005-07,6,28.94
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,6,18.94,5,6,18.94,1,6,18.94,2005-08,6,18.94
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,3,7.97,3,3,7.97,2,3,7.97,2005-05,3,7.97
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,3,19.97,2,3,19.97,2,3,19.97,2005-06,3,19.97
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,4,17.96,3,4,17.96,2,4,17.96,2005-07,4,17.96
506,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,Active,7,29.93,5,7,29.93,2,7,29.93,2005-08,7,29.93
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,8,27.92,5,8,27.92,1,8,27.92,2005-07,8,27.92
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,2,11.98,2,2,11.98,1,2,11.98,2005-08,2,11.98
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-06,1,4.99
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,7,21.93,6,7,21.93,2,7,21.93,2005-07,7,21.93
507,"EDGAR RHOADS",EDGAR.RHOADS@sakilacustomer.org,Active,3,12.97,2,3,12.97,2,3,12.97,2005-08,3,12.97
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,7,28.93,5,7,28.93,1,7,28.93,2005-07,7,28.93
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,5,30.95,4,5,30.95,1,5,30.95,2005-08,5,30.95
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,7,45.93,6,7,45.93,2,7,45.93,2005-07,7,45.93
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-08,2,9.98
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,3,14.97,2,3,14.97,1,3,14.97,2005-07,3,14.97
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-08,1,4.99
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-05,1,8.99
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-06,2,7.98
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,6,26.94,6,6,26.94,2,6,26.94,2005-07,6,26.94
509,"RAUL FORTIER",RAUL.FORTIER@sakilacustomer.org,Active,6,31.94,5,6,31.94,2,6,31.94,2005-08,6,31.94
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,3,19.97,3,3,19.97,1,3,19.97,2005-05,3,19.97
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,6,26.94,6,6,26.94,1,6,26.94,2005-07,6,26.94
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,3,15.97,3,3,15.97,1,3,15.97,2005-08,3,15.97
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,7,32.93,4,7,32.93,2,7,32.93,2005-06,7,32.93
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,4,19.96,4,4,19.96,2,4,19.96,2005-07,4,19.96
510,"BEN EASTER",BEN.EASTER@sakilacustomer.org,Inactive,2,5.98,2,2,5.98,2,2,5.98,2005-08,2,5.98
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,8,22.92,7,8,22.92,1,8,22.92,2005-07,8,22.92
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,2,7.98,2,2,7.98,1,2,7.98,2005-08,2,7.98
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-05,2,6.98
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,3,16.97,2,3,16.97,2,3,16.97,2005-06,3,16.97
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-07,3,12.97
511,"CHESTER BENNER",CHESTER.BENNER@sakilacustomer.org,Active,5,26.95,5,5,26.95,2,5,26.95,2005-08,5,26.95
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-06,1,6.99
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,6,26.94,5,6,26.94,1,6,26.94,2005-07,6,26.94
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,4,26.96,4,4,26.96,1,4,26.96,2005-08,4,26.96
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-06,2,7.98
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,3,9.97,2,3,9.97,2,3,9.97,2005-07,3,9.97
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,9,35.91,6,8,35.91,2,9,35.91,2005-08,9,35.91
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,5,20.95,4,5,20.95,1,5,20.95,2005-07,5,20.95
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,5,24.95,4,5,24.95,1,5,24.95,2005-08,5,24.95
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-06,3,12.97
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,8,39.92,5,8,39.92,2,8,39.92,2005-07,8,39.92
513,"DUANE TUBBS",DUANE.TUBBS@sakilacustomer.org,Active,9,44.91,6,9,44.91,2,9,44.91,2005-08,9,44.91
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,3,8.97,3,3,8.97,1,3,8.97,2005-06,3,8.97
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,4,17.96,3,4,17.96,1,4,17.96,2005-07,4,17.96
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,5,20.95,4,5,20.95,1,5,20.95,2005-08,5,20.95
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,3,5.97,3,3,5.97,2,3,5.97,2005-06,3,5.97
514,"FRANKLIN TROUTMAN",FRANKLIN.TROUTMAN@sakilacustomer.org,Active,6,15.94,5,6,15.94,2,6,15.94,2005-08,6,15.94
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-05,1,6.99
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,2,8.98,2,2,8.98,1,2,8.98,2005-07,2,8.98
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,4,16.96,4,4,16.96,1,4,16.96,2005-08,4,16.96
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,1,8.99,1,1,8.99,2,1,8.99,2005-05,1,8.99
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,4,19.96,4,4,19.96,2,4,19.96,2005-06,4,19.96
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,6,21.94,6,6,21.94,2,6,21.94,2005-07,6,21.94
515,"ANDRE RAPP",ANDRE.RAPP@sakilacustomer.org,Active,8,36.92,5,8,36.92,2,8,36.92,2005-08,8,36.92
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-05,1,1.99
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,4,8.96,4,4,8.96,1,4,8.96,2005-06,4,8.96
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,6,28.94,5,6,28.94,1,6,28.94,2005-07,6,28.94
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-08,1,0.99
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,2,5.98,1,2,5.98,1,2,5.98,2006-02,2,5.98
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,1,3.99,1,1,3.99,2,1,3.99,2005-05,1,3.99
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,2,13.98,2,2,13.98,2,2,13.98,2005-06,2,13.98
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,3,17.97,3,3,17.97,2,3,17.97,2005-07,3,17.97
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,Active,6,15.94,5,6,15.94,2,6,15.94,2005-08,6,15.94
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,4,21.96,3,4,21.96,1,4,21.96,2005-06,4,21.96
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,4,16.96,3,4,16.96,1,4,16.96,2005-07,4,16.96
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,2,10.98,2,2,10.98,1,2,10.98,2005-08,2,10.98
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,8,33.92,6,8,33.92,2,8,33.92,2005-07,8,33.92
517,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,Active,5,15.95,5,5,15.95,2,5,15.95,2005-08,5,15.95
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-06,1,5.99
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,9,34.91,7,9,34.91,1,9,34.91,2005-07,9,34.91
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,5,23.95,5,5,23.95,1,5,23.95,2005-08,5,23.95
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,4,20.96,3,4,20.96,2,4,20.96,2005-07,4,20.96
518,"GABRIEL HARDER",GABRIEL.HARDER@sakilacustomer.org,Active,5,21.95,5,5,21.95,2,5,21.95,2005-08,5,21.95
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,1,3.99,1,1,3.99,1,1,3.99,2005-05,1,3.99
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,1,8.99,1,1,8.99,1,1,8.99,2005-06,1,8.99
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,8,26.92,5,8,26.92,1,8,26.92,2005-07,8,26.92
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,2,10.98,2,2,10.98,1,2,10.98,2005-08,2,10.98
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,2,8.98,2,2,8.98,2,2,8.98,2005-06,2,8.98
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,5,24.95,4,5,24.95,2,5,24.95,2005-07,5,24.95
519,"RON DELUCA",RON.DELUCA@sakilacustomer.org,Active,4,18.96,4,4,18.96,2,4,18.96,2005-08,4,18.96
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-06,3,12.97
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,9,37.91,7,9,37.91,1,9,37.91,2005-07,9,37.91
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,5,16.95,4,5,16.95,1,5,16.95,2005-08,5,16.95
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-05,1,6.99
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,5,22.95,5,5,22.95,2,5,22.95,2005-07,5,22.95
520,"MITCHELL WESTMORELAND",MITCHELL.WESTMORELAND@sakilacustomer.org,Active,9,36.91,7,9,36.91,2,9,36.91,2005-08,9,36.91
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-07,1,0.99
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,5,20.95,3,5,20.95,1,5,20.95,2005-08,5,20.95
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2006-02,1,4.99
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,8,30.92,5,8,30.92,2,8,30.92,2005-07,8,30.92
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,Active,6,20.94,4,6,20.94,2,6,20.94,2005-08,6,20.94
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,2,12.98,2,2,12.98,1,2,12.98,2005-06,2,12.98
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,8,43.92,6,8,43.92,1,8,43.92,2005-07,8,43.92
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,5,32.95,4,5,32.95,1,5,32.95,2005-08,5,32.95
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,2,3.98,1,2,3.98,2,2,3.98,2005-06,2,3.98
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,10,52.90,7,10,52.90,2,10,52.90,2005-07,10,52.90
522,"ARNOLD HAVENS",ARNOLD.HAVENS@sakilacustomer.org,Active,5,14.95,3,5,14.95,2,5,14.95,2005-08,5,14.95
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,3,17.97,2,3,17.97,1,3,17.97,2005-06,3,17.97
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,4,18.96,3,4,18.96,1,4,18.96,2005-07,4,18.96
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,3,7.97,3,3,7.97,1,3,7.97,2005-08,3,7.97
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-06,1,6.99
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,6,22.94,5,6,22.94,2,6,22.94,2005-07,6,22.94
523,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-08,3,12.97
524,"JARED ELY",JARED.ELY@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
524,"JARED ELY",JARED.ELY@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
524,"JARED ELY",JARED.ELY@sakilacustomer.org,Active,4,23.96,4,4,23.96,1,4,23.96,2005-07,4,23.96
524,"JARED ELY",JARED.ELY@sakilacustomer.org,Active,3,10.97,2,3,10.97,1,3,10.97,2005-08,3,10.97
